Module Name,Phisycal Name,Bench Name,Unit Name,Data Type,Unit Type,Unit Measure,Decimals,LinkChannel,ModuleID,ChannelID,Description
DSG_CanCcp,TrbCh_OffsLrn_I.nrOffsLrnStep_CCP2_AE31a,,,SINGLE,GENERIC,-,2,,3005,210,
DSG_CanCcp,TrbCh_uElStopClsdSens1B1_CCP2_AE31a,,,SINGLE,GENERIC,V,2,,3005,211,
DSG_CanCcp,tumg_CCP2_AE31a,,,SINGLE,GENERIC,Grad C,2,,3005,212,
DSG_CanCcp,dwkrz_0_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,214,
DSG_CanCcp,dwkrz_1_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,215,
DSG_CanCcp,dwkrz_2_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,216,
DSG_CanCcp,dwkrz_3_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,217,
DSG_CanCcp,dwkrz_4_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,218,
DSG_CanCcp,dwkrz_5_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,219,
DSG_CanCcp,nmot_w_CCP1_AE34,,,SINGLE,GENERIC,1/min,2,,3005,220,
DSG_CanCcp,te_l_CCP1_AE34,,,SINGLE,GENERIC,ms,2,,3005,221,
DSG_CanCcp,tez_l_0_CCP1_AE34,,,SINGLE,GENERIC,ms,2,,3005,222,
DSG_CanCcp,tez_l_1_CCP1_AE34,,,SINGLE,GENERIC,ms,2,,3005,223,
DSG_CanCcp,tez_l_2_CCP1_AE34,,,SINGLE,GENERIC,ms,2,,3005,224,
DSG_CanCcp,tez_l_3_CCP1_AE34,,,SINGLE,GENERIC,ms,2,,3005,225,
DSG_CanCcp,tez_l_4_CCP1_AE34,,,SINGLE,GENERIC,ms,2,,3005,226,
DSG_CanCcp,tez_l_5_CCP1_AE34,,,SINGLE,GENERIC,ms,2,,3005,227,
DSG_CanCcp,wee_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,228,
DSG_CanCcp,wnwa_w_CCP1_AE34,,wnwa_w_CCP1_AE34,SINGLE,GENERIC,Grad KW,2,,3005,229,
DSG_CanCcp,wnwe_w_CCP1_AE34,,wnwe_w_CCP1_AE34,SINGLE,GENERIC,Grad KW,2,,3005,230,
DSG_CanCcp,wnwsa_w_CCP1_AE34,,wnwsa_w_CCP1_AE34,SINGLE,GENERIC,Grad KW,2,,3005,231,
DSG_CanCcp,wnwse_w_CCP1_AE34,,wnwse_w_CCP1_AE34,SINGLE,GENERIC,Grad KW,2,,3005,232,
DSG_CanCcp,zwbas_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,233,
DSG_CanCcp,zwgru_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,234,
DSG_CanCcp,zwist_CCP1_AE34,,zwist_CCP1_AE34,SINGLE,GENERIC,Grad KW,2,,3005,235,
DSG_CanCcp,zwout_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,236,
DSG_CanCcp,DFES_numDFC_6_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,801,
DSG_CanCcp,DFES_numDFC_7_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,802,
DSG_CanCcp,DFES_numDFC_8_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,803,
DSG_CanCcp,DFES_numDFC_9_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,804,
DSG_CanCcp,DFES_numDFC_10_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,805,
DSG_CanCcp,DFES_ctEntry_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,237,
DSG_CanCcp,APP_r_CCP1_AE34,,,SINGLE,GENERIC,%,2,,3005,238,
DSG_CanCcp,DFES_numDFC_0_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,239,
DSG_CanCcp,DFES_numDFC_1_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,240,
DSG_CanCcp,DFES_numDFC_2_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,241,
DSG_CanCcp,DFES_numDFC_3_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,242,
DSG_CanCcp,DFES_numDFC_4_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,243,
DSG_CanCcp,DFES_numDFC_5_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,244,
DSG_CanCcp,fr_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,245,
DSG_CanCcp,frm_w_CCP1_AE34,,frm_w_CCP1_AE34,SINGLE,GENERIC,-,2,,3005,246,
DSG_CanCcp,hatlstr_w_CCP1_AE34,,hatlstr_w_CCP1_AE34,SINGLE,GENERIC,-,2,,3005,247,
DSG_CanCcp,hatlstsr_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,248,
DSG_CanCcp,lambas_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,249,
DSG_CanCcp,lamsbg_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,250,
DSG_CanCcp,lamsoni_w_CCP1_AE34,,lamsoni_w_CCP1_AE34,SINGLE,GENERIC,-,2,,3005,251,
DSG_CanCcp,lamsons_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,252,
DSG_CanCcp,lbtsaw_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,253,
DSG_CanCcp,mshfm_w_CCP1_AE34,,mshfm_w_CCP1_AE34,SINGLE,GENERIC,kg/h,2,,3005,254,
DSG_CanCcp,Oil_bPSwtVlvCtl_CCP1_AE34,,Oil_bPSwtVlvCtl_CCP1_AE34,SINGLE,GENERIC,,2,,3005,255,
DSG_CanCcp,Oil_tSwmp_CCP1_AE34,,,SINGLE,GENERIC,deg C,2,,3005,256,
DSG_CanCcp,OilP_p_CCP1_AE34,,OilP_p_CCP1_AE34,SINGLE,GENERIC,hPa,2,,3005,257,
DSG_CanCcp,pistnd_w_CCP1_AE34,,pistnd_CCP1_AE34,SINGLE,GENERIC,kPa,2,,3005,258,
DSG_CanCcp,psollnd_w_CCP1_AE34,,,SINGLE,GENERIC,kPa,2,,3005,259,
DSG_CanCcp,psr_w_CCP1_AE34,,psr_w_CCP1_AE34,SINGLE,GENERIC,hPa,2,,3005,260,
DSG_CanCcp,psrs_w_CCP1_AE34,,,SINGLE,GENERIC,hPa,2,,3005,261,
DSG_CanCcp,pvd_w_CCP1_AE34,,pvd_w_CCP1_AE34,SINGLE,GENERIC,hPa,2,,3005,262,
DSG_CanCcp,pvds_w_CCP1_AE34,,,SINGLE,GENERIC,hPa,2,,3005,263,
DSG_CanCcp,rk_w_CCP1_AE34,,,SINGLE,GENERIC,%,2,,3005,264,
DSG_CanCcp,rl_w_CCP1_AE34,,rl_w_CCP1_AE34,SINGLE,GENERIC,%,2,,3005,265,
DSG_CanCcp,rlsol_w_CCP1_AE34,,,SINGLE,GENERIC,%,2,,3005,266,
DSG_CanCcp,ub_CCP1_AE34,,,SINGLE,GENERIC,V,2,,3005,267,
DSG_CanCcp,wdkba_w_CCP1_AE34,,wdkba_w_CCP1_AE34,SINGLE,GENERIC,%DK,2,,3005,268,
DSG_CanCcp,wdkls_w_CCP1_AE34,,,SINGLE,GENERIC,%,2,,3005,269,
DSG_CanCcp,wped_w_CCP1_AE34,,wped_w_CCP1_AE34,SINGLE,GENERIC,% PED,2,,3005,270,
DSG_CanCcp,ActMod_trqClth_CCP1_AE34,,,SINGLE,GENERIC,Nm,2,,3005,271,
DSG_CanCcp,ActMod_trqInr_CCP1_AE34,,,SINGLE,GENERIC,Nm,2,,3005,272,
DSG_CanCcp,B_ldr_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,273,
DSG_CanCcp,B_lduv_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,274,
DSG_CanCcp,B_lr_CCP1_AE34,,B_lr_CCP1_AE34,SINGLE,GENERIC,,2,,3005,275,
DSG_CanCcp,B_master_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,276,
DSG_CanCcp,B_phada_CCP1_AE34,,B_phada_CCP1_AE34,SINGLE,GENERIC,,2,,3005,277,
DSG_CanCcp,B_phade_CCP1_AE34,,,SINGLE,GENERIC,,2,,3005,278,
DSG_CanCcp,dzwwl_CCP1_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,279,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_0_CCP1_AE34,,EpmCaS_phiCaSOfsAvg_0_CCP1_AE34,SINGLE,GENERIC,deg CrS,2,,3005,280,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_1_CCP1_AE34,,EpmCaS_phiCaSOfsAvg_1_CCP1_AE34,SINGLE,GENERIC,deg CrS,2,,3005,281,
DSG_CanCcp,Epm_stSync_CCP1_AE34,,Epm_stSync_CCP1_AE34,SINGLE,GENERIC,,2,,3005,282,
DSG_CanCcp,fkmsdk_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,283,
DSG_CanCcp,fpuk_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,284,
DSG_CanCcp,fra_w_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,285,
DSG_CanCcp,miopt_w_CCP1_AE34,,,SINGLE,GENERIC,%,2,,3005,286,
DSG_CanCcp,msabnav_w_CCP1_AE34,,,SINGLE,GENERIC,kg/h,2,,3005,287,
DSG_CanCcp,msdk_w_CCP1_AE34,,,SINGLE,GENERIC,kg/h,2,,3005,288,
DSG_CanCcp,msdks_w_CCP1_AE34,,,SINGLE,GENERIC,kg/h,2,,3005,289,
DSG_CanCcp,ora_w_CCP1_AE34,,,SINGLE,GENERIC,%,2,,3005,290,
DSG_CanCcp,pabnav_w_CCP1_AE34,,,SINGLE,GENERIC,hPa,2,,3005,291,
DSG_CanCcp,pbrint_w_CCP1_AE34,,,SINGLE,GENERIC,hPa,2,,3005,292,
DSG_CanCcp,PthLead_trqInrLead_CCP1_AE34,,,SINGLE,GENERIC,Nm,2,,3005,293,
DSG_CanCcp,pu_w_CCP1_AE34,,,SINGLE,GENERIC,hPa,2,,3005,294,
DSG_CanCcp,RngMod_trqLos_CCP1_AE34,,,SINGLE,GENERIC,Nm,2,,3005,295,
DSG_CanCcp,taev_w_CCP1_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,296,
DSG_CanCcp,taikr_w_CCP1_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,297,
DSG_CanCcp,tasr_w_CCP1_AE34,,tasr_w_CCP1_AE34,SINGLE,GENERIC,Grad C,2,,3005,298,
DSG_CanCcp,tavdk_w_CCP1_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,299,
DSG_CanCcp,tavv_w_CCP1_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,300,
DSG_CanCcp,tfuelr_CCP1_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,301,
DSG_CanCcp,tmot_CCP1_AE34,,tmot_CCP1_AE34,SINGLE,GENERIC,Grad C,2,,3005,302,
DSG_CanCcp,toch_CCP1_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,303,
DSG_CanCcp,TrbCh_OffsLrn_I.nrOffsLrnStep_CCP1_AE34,,,SINGLE,GENERIC,-,2,,3005,304,
DSG_CanCcp,TrbCh_uElStopClsdSens1B1_CCP1_AE34,,,SINGLE,GENERIC,V,2,,3005,305,
DSG_CanCcp,tumg_CCP1_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,306,
DSG_CanCcp,dwkrz_0_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,308,
DSG_CanCcp,dwkrz_1_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,309,
DSG_CanCcp,dwkrz_2_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,310,
DSG_CanCcp,dwkrz_3_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,311,
DSG_CanCcp,dwkrz_4_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,312,
DSG_CanCcp,dwkrz_5_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,313,
DSG_CanCcp,dzwwl_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,314,
DSG_CanCcp,nmot_w_CCP2_AE34,,,SINGLE,GENERIC,1/min,2,,3005,315,
DSG_CanCcp,tez_l_0_CCP2_AE34,,,SINGLE,GENERIC,ms,2,,3005,316,
DSG_CanCcp,tez_l_1_CCP2_AE34,,,SINGLE,GENERIC,ms,2,,3005,317,
DSG_CanCcp,tez_l_2_CCP2_AE34,,,SINGLE,GENERIC,ms,2,,3005,318,
DSG_CanCcp,tez_l_3_CCP2_AE34,,,SINGLE,GENERIC,ms,2,,3005,319,
DSG_CanCcp,tez_l_4_CCP2_AE34,,,SINGLE,GENERIC,ms,2,,3005,320,
DSG_CanCcp,tez_l_5_CCP2_AE34,,,SINGLE,GENERIC,ms,2,,3005,321,
DSG_CanCcp,wee_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,322,
DSG_CanCcp,wnwa_w_CCP2_AE34,,wnwa_w_CCP2_AE34,SINGLE,GENERIC,Grad KW,2,,3005,323,
DSG_CanCcp,wnwe_w_CCP2_AE34,,wnwe_w_CCP2_AE34,SINGLE,GENERIC,Grad KW,2,,3005,324,
DSG_CanCcp,wnwsa_w_CCP2_AE34,,wnwsa_w_CCP2_AE34,SINGLE,GENERIC,Grad KW,2,,3005,325,
DSG_CanCcp,wnwse_w_CCP2_AE34,,wnwse_w_CCP2_AE34,SINGLE,GENERIC,Grad KW,2,,3005,326,
DSG_CanCcp,zwbas_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,327,
DSG_CanCcp,zwgru_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,328,
DSG_CanCcp,zwist_CCP2_AE34,,zwist_CCP2_AE34,SINGLE,GENERIC,Grad KW,2,,3005,329,
DSG_CanCcp,zwout_CCP2_AE34,,,SINGLE,GENERIC,Grad KW,2,,3005,330,
DSG_CanCcp,DFES_numDFC_6_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,806,
DSG_CanCcp,DFES_numDFC_7_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,807,
DSG_CanCcp,DFES_numDFC_8_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,808,
DSG_CanCcp,DFES_numDFC_9_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,809,
DSG_CanCcp,DFES_numDFC_10_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,810,
DSG_CanCcp,DFES_ctEntry_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,811,
DSG_CanCcp,DFES_numDFC_0_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,331,
DSG_CanCcp,DFES_numDFC_1_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,332,
DSG_CanCcp,DFES_numDFC_2_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,333,
DSG_CanCcp,DFES_numDFC_3_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,334,
DSG_CanCcp,DFES_numDFC_4_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,335,
DSG_CanCcp,DFES_numDFC_5_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,336,
DSG_CanCcp,fr_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,337,
DSG_CanCcp,frm_w_CCP2_AE34,,frm_w_CCP2_AE34,SINGLE,GENERIC,-,2,,3005,338,
DSG_CanCcp,hatlstr_w_CCP2_AE34,,hatlstr_w_CCP2_AE34,SINGLE,GENERIC,-,2,,3005,339,
DSG_CanCcp,hatlstsr_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,340,
DSG_CanCcp,lambas_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,341,
DSG_CanCcp,lamsbg_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,342,
DSG_CanCcp,lamsoni_w_CCP2_AE34,,lamsoni_w_CCP2_AE34,SINGLE,GENERIC,-,2,,3005,343,
DSG_CanCcp,lamsons_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,344,
DSG_CanCcp,lbtsaw_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,345,
DSG_CanCcp,mshfm_w_CCP2_AE34,,mshfm_w_CCP2_AE34,SINGLE,GENERIC,kg/h,2,,3005,346,
DSG_CanCcp,Oil_bPSwtVlvCtl_CCP2_AE34,,Oil_bPSwtVlvCtl_CCP2_AE34,SINGLE,GENERIC,,2,,3005,347,
DSG_CanCcp,Oil_tSwmp_CCP2_AE34,,,SINGLE,GENERIC,deg C,2,,3005,348,
DSG_CanCcp,OilP_p_CCP2_AE34,,OilP_p_CCP2_AE34,SINGLE,GENERIC,hPa,2,,3005,349,
DSG_CanCcp,pistnd_w_CCP2_AE34,,pistnd_CCP2_AE34,SINGLE,GENERIC,kPa,2,,3005,350,
DSG_CanCcp,psollnd_w_CCP2_AE34,,,SINGLE,GENERIC,kPa,2,,3005,351,
DSG_CanCcp,psr_w_CCP2_AE34,,psr_w_CCP2_AE34,SINGLE,GENERIC,hPa,2,,3005,352,
DSG_CanCcp,psrs_w_CCP2_AE34,,,SINGLE,GENERIC,hPa,2,,3005,353,
DSG_CanCcp,pvd_w_CCP2_AE34,,pvd_w_CCP2_AE34,SINGLE,GENERIC,hPa,2,,3005,354,
DSG_CanCcp,pvds_w_CCP2_AE34,,,SINGLE,GENERIC,hPa,2,,3005,355,
DSG_CanCcp,rk_w_CCP2_AE34,,,SINGLE,GENERIC,%,2,,3005,356,
DSG_CanCcp,rl_w_CCP2_AE34,,rl_w_CCP2_AE34,SINGLE,GENERIC,%,2,,3005,357,
DSG_CanCcp,rlsol_w_CCP2_AE34,,,SINGLE,GENERIC,%,2,,3005,358,
DSG_CanCcp,ub_CCP2_AE34,,,SINGLE,GENERIC,V,2,,3005,359,
DSG_CanCcp,wdkba_w_CCP2_AE34,,wdkba_w_CCP2_AE34,SINGLE,GENERIC,%DK,2,,3005,360,
DSG_CanCcp,wdkls_w_CCP2_AE34,,,SINGLE,GENERIC,%,2,,3005,361,
DSG_CanCcp,wped_w_CCP2_AE34,,wped_w_CCP2_AE34,SINGLE,GENERIC,% PED,2,,3005,362,
DSG_CanCcp,ActMod_trqClth_CCP2_AE34,,,SINGLE,GENERIC,Nm,2,,3005,363,
DSG_CanCcp,ActMod_trqInr_CCP2_AE34,,,SINGLE,GENERIC,Nm,2,,3005,364,
DSG_CanCcp,B_ldr_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,365,
DSG_CanCcp,B_lduv_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,366,
DSG_CanCcp,B_lr_CCP2_AE34,,B_lr_CCP2_AE34,SINGLE,GENERIC,,2,,3005,367,
DSG_CanCcp,B_phada_CCP2_AE34,,B_phada_CCP2_AE34,SINGLE,GENERIC,,2,,3005,368,
DSG_CanCcp,B_phade_CCP2_AE34,,,SINGLE,GENERIC,,2,,3005,369,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_0_CCP2_AE34,,EpmCaS_phiCaSOfsAvg_0_CCP2_AE34,SINGLE,GENERIC,deg CrS,2,,3005,370,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_1_CCP2_AE34,,EpmCaS_phiCaSOfsAvg_1_CCP2_AE34,SINGLE,GENERIC,deg CrS,2,,3005,371,
DSG_CanCcp,Epm_stSync_CCP2_AE34,,Epm_stSync_CCP2_AE34,SINGLE,GENERIC,,2,,3005,372,
DSG_CanCcp,fkmsdk_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,373,
DSG_CanCcp,fpuk_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,374,
DSG_CanCcp,fra_w_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,375,
DSG_CanCcp,miopt_w_CCP2_AE34,,,SINGLE,GENERIC,%,2,,3005,376,
DSG_CanCcp,msdk_w_CCP2_AE34,,,SINGLE,GENERIC,kg/h,2,,3005,377,
DSG_CanCcp,msdks_w_CCP2_AE34,,,SINGLE,GENERIC,kg/h,2,,3005,378,
DSG_CanCcp,ora_w_CCP2_AE34,,,SINGLE,GENERIC,%,2,,3005,379,
DSG_CanCcp,pabnav_w_CCP2_AE34,,,SINGLE,GENERIC,hPa,2,,3005,380,
DSG_CanCcp,pbrint_w_CCP2_AE34,,,SINGLE,GENERIC,hPa,2,,3005,381,
DSG_CanCcp,PthLead_trqInrLead_CCP2_AE34,,,SINGLE,GENERIC,Nm,2,,3005,382,
DSG_CanCcp,pu_w_CCP2_AE34,,,SINGLE,GENERIC,hPa,2,,3005,383,
DSG_CanCcp,RngMod_trqLos_CCP2_AE34,,,SINGLE,GENERIC,Nm,2,,3005,384,
DSG_CanCcp,taev_w_CCP2_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,385,
DSG_CanCcp,taikr_w_CCP2_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,386,
DSG_CanCcp,tasr_w_CCP2_AE34,,tasr_w_CCP2_AE34,SINGLE,GENERIC,Grad C,2,,3005,387,
DSG_CanCcp,tavdk_w_CCP2_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,388,
DSG_CanCcp,tavv_w_CCP2_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,389,
DSG_CanCcp,tfuelr_CCP2_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,390,
DSG_CanCcp,toch_CCP2_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,391,
DSG_CanCcp,TrbCh_OffsLrn_I.nrOffsLrnStep_CCP2_AE34,,,SINGLE,GENERIC,-,2,,3005,392,
DSG_CanCcp,TrbCh_uElStopClsdSens1B1_CCP2_AE34,,,SINGLE,GENERIC,V,2,,3005,393,
DSG_CanCcp,tumg_CCP2_AE34,,,SINGLE,GENERIC,Grad C,2,,3005,394,
DSG_CanCcp,dwkrz_0_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,396,
DSG_CanCcp,dwkrz_1_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,397,
DSG_CanCcp,dwkrz_2_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,398,
DSG_CanCcp,dwkrz_3_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,399,
DSG_CanCcp,dwkrz_4_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,400,
DSG_CanCcp,dwkrz_5_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,401,
DSG_CanCcp,dzwwl_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,402,
DSG_CanCcp,nmot_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,1/min,2,,3005,403,
DSG_CanCcp,te_l_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,404,
DSG_CanCcp,tez_l_0_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,405,
DSG_CanCcp,tez_l_1_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,406,
DSG_CanCcp,tez_l_2_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,407,
DSG_CanCcp,tez_l_3_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,408,
DSG_CanCcp,tez_l_4_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,409,
DSG_CanCcp,tez_l_5_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,410,
DSG_CanCcp,wee_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,411,
DSG_CanCcp,wnwa_w_CCP1_AE31a_AVERAGE,,wnwa_w_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,Grad KW,2,,3005,412,
