Module Name,Phisycal Name,Bench Name,Unit Name,Data Type,Unit Type,Unit Measure,Decimals,LinkChannel,ModuleID,ChannelID,Description
DSG_CanCcp,wnwe_w_CCP1_AE31a_AVERAGE,,wnwe_w_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,Grad KW,2,,3005,413,
DSG_CanCcp,wnwsa_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,414,
DSG_CanCcp,wnwse_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,415,
DSG_CanCcp,zwbas_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,416,
DSG_CanCcp,zwgru_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,417,
DSG_CanCcp,zwist_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,418,
DSG_CanCcp,zwout_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,419,
DSG_CanCcp,APP_r_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,420,
DSG_CanCcp,DFES_ctEntry_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,421,
DSG_CanCcp,DFES_numDFC_0_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,422,
DSG_CanCcp,DFES_numDFC_1_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,423,
DSG_CanCcp,DFES_numDFC_10_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,424,
DSG_CanCcp,DFES_numDFC_11_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,425,
DSG_CanCcp,DFES_numDFC_12_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,426,
DSG_CanCcp,DFES_numDFC_13_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,427,
DSG_CanCcp,DFES_numDFC_14_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,428,
DSG_CanCcp,DFES_numDFC_15_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,429,
DSG_CanCcp,DFES_numDFC_16_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,430,
DSG_CanCcp,DFES_numDFC_17_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,431,
DSG_CanCcp,DFES_numDFC_18_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,432,
DSG_CanCcp,DFES_numDFC_19_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,433,
DSG_CanCcp,DFES_numDFC_2_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,434,
DSG_CanCcp,DFES_numDFC_3_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,435,
DSG_CanCcp,DFES_numDFC_4_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,436,
DSG_CanCcp,DFES_numDFC_5_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,437,
DSG_CanCcp,DFES_numDFC_6_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,438,
DSG_CanCcp,DFES_numDFC_7_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,439,
DSG_CanCcp,DFES_numDFC_8_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,440,
DSG_CanCcp,DFES_numDFC_9_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,441,
DSG_CanCcp,fr_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,442,
DSG_CanCcp,frm_w_CCP1_AE31a_AVERAGE,,frm_w_CCP1_AE31a_Average,SINGLE,GENERIC,-,2,,3005,443,
DSG_CanCcp,hatlstr_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,444,
DSG_CanCcp,hatlstsr_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,445,
DSG_CanCcp,lambas_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,446,
DSG_CanCcp,lamsbg_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,447,
DSG_CanCcp,lamsoni_w_CCP1_AE31a_AVERAGE,,lamsoni_w_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,-,2,,3005,448,
DSG_CanCcp,lamsons_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,449,
DSG_CanCcp,lbtsaw_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,450,
DSG_CanCcp,mshfm_w_CCP1_AE31a_AVERAGE,,mshfm_w_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,kg/h,2,,3005,451,
DSG_CanCcp,Oil_bPSwtVlvCtl_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,452,
DSG_CanCcp,Oil_tSwmp_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,deg C,2,,3005,453,
DSG_CanCcp,OilP_p_CCP1_AE31a_AVERAGE,,OilP_p_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,hPa,2,,3005,454,
DSG_CanCcp,pistnd_w_CCP1_AE31a_AVERAGE,,pistnd_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,kPa,2,,3005,455,
DSG_CanCcp,psollnd_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,kPa,2,,3005,456,
DSG_CanCcp,psr_w_CCP1_AE31a_AVERAGE,,psr_w_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,hPa,2,,3005,457,
DSG_CanCcp,psrs_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,458,
DSG_CanCcp,pvd_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,459,
DSG_CanCcp,pvds_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,460,
DSG_CanCcp,rk_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,461,
DSG_CanCcp,rl_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,462,
DSG_CanCcp,rlsol_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,463,
DSG_CanCcp,ub_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,V,2,,3005,464,
DSG_CanCcp,wdkba_w_CCP1_AE31a_AVERAGE,,wdkba_w_CCP1_AE31a_AVERAGE,SINGLE,GENERIC,%DK,2,,3005,465,
DSG_CanCcp,wdkls_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,466,
DSG_CanCcp,wped_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,% PED,2,,3005,467,
DSG_CanCcp,ActMod_trqClth_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,468,
DSG_CanCcp,ActMod_trqInr_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,469,
DSG_CanCcp,B_ldr_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,470,
DSG_CanCcp,B_lduv_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,471,
DSG_CanCcp,B_lr_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,472,
DSG_CanCcp,B_master_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,473,
DSG_CanCcp,B_phada_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,474,
DSG_CanCcp,B_phade_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,475,
DSG_CanCcp,Epm_stSync_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,476,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_0_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,deg CrS,2,,3005,477,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_1_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,deg CrS,2,,3005,478,
DSG_CanCcp,fkmsdk_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,479,
DSG_CanCcp,fpuk_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,480,
DSG_CanCcp,fra_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,481,
DSG_CanCcp,miopt_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,482,
DSG_CanCcp,msabnav_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,483,
DSG_CanCcp,msdk_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,484,
DSG_CanCcp,msdks_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,485,
DSG_CanCcp,ora_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,486,
DSG_CanCcp,pabnav_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,487,
DSG_CanCcp,pbrint_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,488,
DSG_CanCcp,PthLead_trqInrLead_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,489,
DSG_CanCcp,pu_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,490,
DSG_CanCcp,RngMod_trqLos_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,491,
DSG_CanCcp,taev_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,492,
DSG_CanCcp,taikr_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,493,
DSG_CanCcp,tasr_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,494,
DSG_CanCcp,tavdk_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,495,
DSG_CanCcp,tavv_w_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,496,
DSG_CanCcp,tfuelr_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,497,
DSG_CanCcp,tmot_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,498,
DSG_CanCcp,toch_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,499,
DSG_CanCcp,TrbCh_OffsLrn_I.nrOffsLrnStep_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,500,
DSG_CanCcp,TrbCh_uElStopClsdSens1B1_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,V,2,,3005,501,
DSG_CanCcp,tumg_CCP1_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,502,
DSG_CanCcp,dwkrz_0_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,504,
DSG_CanCcp,dwkrz_1_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,505,
DSG_CanCcp,dwkrz_2_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,506,
DSG_CanCcp,dwkrz_3_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,507,
DSG_CanCcp,dwkrz_4_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,508,
DSG_CanCcp,dwkrz_5_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,509,
DSG_CanCcp,dzwwl_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,510,
DSG_CanCcp,nmot_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,1/min,2,,3005,511,
DSG_CanCcp,tez_l_0_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,512,
DSG_CanCcp,tez_l_1_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,513,
DSG_CanCcp,tez_l_2_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,514,
DSG_CanCcp,tez_l_3_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,515,
DSG_CanCcp,tez_l_4_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,516,
DSG_CanCcp,tez_l_5_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,ms,2,,3005,517,
DSG_CanCcp,wee_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,518,
DSG_CanCcp,wnwa_w_CCP2_AE31a_AVERAGE,,wnwa_w_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,Grad KW,2,,3005,519,
DSG_CanCcp,wnwe_w_CCP2_AE31a_AVERAGE,,wnwe_w_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,Grad KW,2,,3005,520,
DSG_CanCcp,wnwsa_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,521,
DSG_CanCcp,wnwse_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,522,
DSG_CanCcp,zwbas_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,523,
DSG_CanCcp,zwgru_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,524,
DSG_CanCcp,zwist_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,525,
DSG_CanCcp,zwout_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad KW,2,,3005,526,
DSG_CanCcp,DFES_ctEntry_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,527,
DSG_CanCcp,DFES_numDFC_0_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,528,
DSG_CanCcp,DFES_numDFC_1_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,529,
DSG_CanCcp,DFES_numDFC_10_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,530,
DSG_CanCcp,DFES_numDFC_11_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,531,
DSG_CanCcp,DFES_numDFC_12_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,532,
DSG_CanCcp,DFES_numDFC_13_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,533,
DSG_CanCcp,DFES_numDFC_14_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,534,
DSG_CanCcp,DFES_numDFC_15_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,535,
DSG_CanCcp,DFES_numDFC_16_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,536,
DSG_CanCcp,DFES_numDFC_17_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,537,
DSG_CanCcp,DFES_numDFC_18_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,538,
DSG_CanCcp,DFES_numDFC_19_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,539,
DSG_CanCcp,DFES_numDFC_2_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,540,
DSG_CanCcp,DFES_numDFC_3_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,541,
DSG_CanCcp,DFES_numDFC_4_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,542,
DSG_CanCcp,DFES_numDFC_5_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,543,
DSG_CanCcp,DFES_numDFC_6_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,544,
DSG_CanCcp,DFES_numDFC_7_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,545,
DSG_CanCcp,DFES_numDFC_8_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,546,
DSG_CanCcp,DFES_numDFC_9_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,547,
DSG_CanCcp,fr_w_CCP2_AE31a_AVERAGE,,frm_w_CCP2_AE31a_Average,SINGLE,GENERIC,-,2,,3005,548,
DSG_CanCcp,frm_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,549,
DSG_CanCcp,hatlstr_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,550,
DSG_CanCcp,hatlstsr_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,551,
DSG_CanCcp,lambas_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,552,
DSG_CanCcp,lamsbg_w_CCP2_AE31a_AVERAGE,,lamsoni_w_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,-,2,,3005,553,
DSG_CanCcp,lamsoni_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,554,
DSG_CanCcp,lamsons_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,555,
DSG_CanCcp,lbtsaw_w_CCP2_AE31a_AVERAGE,,mshfm_w_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,-,2,,3005,556,
DSG_CanCcp,mshfm_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,557,
DSG_CanCcp,Oil_bPSwtVlvCtl_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,558,
DSG_CanCcp,Oil_tSwmp_CCP2_AE31a_AVERAGE,,OilP_p_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,deg C,2,,3005,559,
DSG_CanCcp,OilP_p_CCP2_AE31a_AVERAGE,,pistnd_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,hPa,2,,3005,560,
DSG_CanCcp,pistnd_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,kPa,2,,3005,561,
DSG_CanCcp,psollnd_w_CCP2_AE31a_AVERAGE,,psr_w_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,kPa,2,,3005,562,
DSG_CanCcp,psr_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,563,
DSG_CanCcp,psrs_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,564,
DSG_CanCcp,pvd_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,565,
DSG_CanCcp,pvds_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,566,
DSG_CanCcp,rk_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,567,
DSG_CanCcp,rl_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,568,
DSG_CanCcp,rlsol_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,569,
DSG_CanCcp,ub_CCP2_AE31a_AVERAGE,,wdkba_w_CCP2_AE31a_AVERAGE,SINGLE,GENERIC,V,2,,3005,570,
DSG_CanCcp,wdkba_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,%DK,2,,3005,571,
DSG_CanCcp,wdkls_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,572,
DSG_CanCcp,wped_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,% PED,2,,3005,573,
DSG_CanCcp,ActMod_trqClth_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,574,
DSG_CanCcp,ActMod_trqInr_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,575,
DSG_CanCcp,B_ldr_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,576,
DSG_CanCcp,B_lduv_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,577,
DSG_CanCcp,B_lr_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,578,
DSG_CanCcp,B_master_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,579,
DSG_CanCcp,B_phada_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,580,
DSG_CanCcp,B_phade_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,581,
DSG_CanCcp,Epm_stSync_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,,2,,3005,582,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_0_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,deg CrS,2,,3005,583,
DSG_CanCcp,EpmCaS_phiCaSOfsAvg_1_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,deg CrS,2,,3005,584,
DSG_CanCcp,fkmsdk_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,585,
DSG_CanCcp,fpuk_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,586,
DSG_CanCcp,fra_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,587,
DSG_CanCcp,miopt_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,588,
DSG_CanCcp,msabnav_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,589,
DSG_CanCcp,msdk_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,590,
DSG_CanCcp,msdks_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,kg/h,2,,3005,591,
DSG_CanCcp,ora_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,%,2,,3005,592,
DSG_CanCcp,pabnav_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,593,
DSG_CanCcp,pbrint_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,594,
DSG_CanCcp,PthLead_trqInrLead_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,595,
DSG_CanCcp,pu_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,hPa,2,,3005,596,
DSG_CanCcp,RngMod_trqLos_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Nm,2,,3005,597,
DSG_CanCcp,taev_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,598,
DSG_CanCcp,taikr_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,599,
DSG_CanCcp,tasr_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,600,
DSG_CanCcp,tavdk_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,601,
DSG_CanCcp,tavv_w_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,602,
DSG_CanCcp,tfuelr_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,603,
DSG_CanCcp,toch_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,604,
DSG_CanCcp,TrbCh_OffsLrn_I.nrOffsLrnStep_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,-,2,,3005,605,
DSG_CanCcp,TrbCh_uElStopClsdSens1B1_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,V,2,,3005,606,
DSG_CanCcp,tumg_CCP2_AE31a_AVERAGE,,,SINGLE,GENERIC,Grad C,2,,3005,607,
